Date	Time	Voltage L1N Min	Voltage L1N Avg	Voltage L1N Max	Voltage NG Min	Voltage NG Avg	Voltage NG Max	Peak Voltage L1N Min	Peak Voltage L1N Avg	Peak Voltage L1N Max	Peak Voltage NG Min	Peak Voltage NG Avg	Peak Voltage NG Max	Current L1 Min	Current L1 Avg	Current L1 Max	Current N Min	Current N Avg	Current N Max	Peak Current L1 Min	Peak Current L1 Avg	Peak Current L1 Max	Peak Current N Min	Peak Current N Avg	Peak Current N Max	Current Crest Factor L1 Min	Current Crest Factor L1 Avg	Current Crest Factor L1 Max	Current Crest Factor N Min	Current Crest Factor N Avg	Current Crest Factor N Max	Frequency Min	Frequency Avg	Frequency Max	
18/07/2018	19:39:51.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.150	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:39:56.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:01.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:06.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:11.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:16.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:21.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:26.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:31.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:36.094	.020	.020	.020	.010	.010	.010	.000	.000	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:41.094	.020	.020	.030	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:46.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:51.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:40:56.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:41:01.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:41:06.094	.020	.020	.030	.010	.010	.010	.000	.100	.100	.000	.000	.100	.190	.190	.190	.140	.140	.140	.200	.220	.320	.180	.180	.260	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:41:11.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
18/07/2018	19:41:16.094	.020	.020	.020	.010	.010	.010	.000	.100	.100	.000	.000	.000	.190	.190	.190	.140	.140	.140	.200	.220	.220	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.987	
