Date	Time	Voltage L1N Min	Voltage L1N Avg	Voltage L1N Max	Voltage NG Min	Voltage NG Avg	Voltage NG Max	Peak Voltage L1N Min	Peak Voltage L1N Avg	Peak Voltage L1N Max	Peak Voltage NG Min	Peak Voltage NG Avg	Peak Voltage NG Max	Voltage Crest Factor L1N Min	Voltage Crest Factor L1N Avg	Voltage Crest Factor L1N Max	Voltage Crest Factor NG Min	Voltage Crest Factor NG Avg	Voltage Crest Factor NG Max	Current L1 Min	Current L1 Avg	Current L1 Max	Current N Min	Current N Avg	Current N Max	Peak Current L1 Min	Peak Current L1 Avg	Peak Current L1 Max	Peak Current N Min	Peak Current N Avg	Peak Current N Max	Current Crest Factor L1 Min	Current Crest Factor L1 Avg	Current Crest Factor L1 Max	Current Crest Factor N Min	Current Crest Factor N Avg	Current Crest Factor N Max	Frequency Min	Frequency Avg	Frequency Max	
18/07/2018	19:24:16.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.015	
18/07/2018	19:24:17.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:24:18.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.016	
18/07/2018	19:24:19.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.016	60.016	60.016	
18/07/2018	19:24:20.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.016	60.017	60.017	
18/07/2018	19:24:21.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.017	60.017	60.017	
18/07/2018	19:24:22.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.017	60.017	60.018	
18/07/2018	19:24:23.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.018	60.018	60.018	
18/07/2018	19:24:24.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.018	60.018	60.018	
18/07/2018	19:24:25.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.017	60.018	60.018	
18/07/2018	19:24:26.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.016	60.017	60.017	
18/07/2018	19:24:27.094	6.790	6.790	6.790	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.016	60.016	60.016	
18/07/2018	19:24:28.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.016	
18/07/2018	19:24:29.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.014	60.015	
18/07/2018	19:24:30.094	6.790	6.790	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.013	60.014	
18/07/2018	19:24:31.094	6.790	6.800	6.800	.010	.010	.010	9.500	9.500	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.012	60.012	
18/07/2018	19:24:32.094	6.720	6.760	6.800	.010	.010	.010	9.400	9.400	9.500	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.011	60.011	
18/07/2018	19:24:33.094	6.720	6.720	6.720	.010	.010	.010	9.400	9.400	9.400	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.010	60.010	
18/07/2018	19:24:34.094	6.720	6.720	6.720	.010	.010	.010	9.400	9.400	9.400	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:24:35.094	6.720	6.720	6.720	.010	.010	.010	9.300	9.400	9.400	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:36.094	6.710	6.710	6.720	.010	.010	.010	9.400	9.400	9.400	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:37.094	6.700	6.710	6.720	.010	.010	.010	9.300	9.400	9.400	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.008	60.008	
18/07/2018	19:24:38.094	6.700	6.700	6.700	.010	.010	.010	9.300	9.300	9.300	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.007	60.007	
18/07/2018	19:24:39.094	6.700	6.700	6.700	.010	.010	.010	9.300	9.300	9.400	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.007	60.007	
18/07/2018	19:24:40.094	6.700	6.700	6.700	.010	.010	.010	9.300	9.400	9.400	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:41.094	6.700	6.700	6.700	.010	.010	.010	9.300	9.300	9.400	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:42.094	6.070	6.460	6.700	.010	.010	.010	8.400	9.000	9.400	.000	.000	.000	1.380	1.390	1.410	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:43.094	6.010	6.030	6.060	.010	.010	.010	8.300	8.300	8.400	.000	.000	.000	1.380	1.380	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:44.094	5.970	5.980	6.000	.010	.010	.010	8.200	8.300	8.400	.000	.000	.000	1.380	1.380	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:45.094	5.730	5.800	5.950	.010	.010	.010	7.900	8.100	8.300	.000	.000	.000	1.380	1.390	1.410	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:46.094	5.630	5.640	5.680	.010	.010	.010	7.800	7.800	7.900	.000	.000	.000	1.380	1.380	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:47.094	5.150	5.440	5.630	.010	.010	.010	7.000	7.500	7.800	.000	.000	.000	1.360	1.370	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:48.094	5.110	5.120	5.150	.010	.010	.010	7.000	7.000	7.000	.000	.000	.000	1.360	1.370	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.007	60.008	
18/07/2018	19:24:49.094	5.100	5.110	5.120	.010	.010	.010	6.900	7.000	7.000	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.007	60.007	
18/07/2018	19:24:50.094	5.090	5.090	5.100	.010	.010	.010	6.900	7.000	7.000	.000	.000	.000	1.360	1.370	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.008	60.008	
18/07/2018	19:24:51.094	5.100	5.100	5.110	.010	.010	.010	7.000	7.100	7.400	.000	.000	.000	1.370	1.380	1.440	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:52.094	4.860	5.150	5.440	.010	.010	.010	6.600	7.000	7.500	.000	.000	.000	1.350	1.370	1.390	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.008	
18/07/2018	19:24:53.094	4.690	4.770	4.870	.010	.010	.010	6.400	6.500	6.600	.000	.000	.000	1.350	1.360	1.360	327.670	327.670	327.670	.030	.030	.040	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.009	60.009	
18/07/2018	19:24:54.094	4.660	4.690	4.730	.010	.010	.010	6.400	6.400	6.400	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.010	
18/07/2018	19:24:55.094	4.550	4.610	4.660	.010	.010	.010	6.200	6.300	6.400	.000	.000	.000	1.360	1.360	1.380	327.670	327.670	327.670	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.011	60.011	
18/07/2018	19:24:56.094	4.540	4.570	4.580	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.012	60.012	
18/07/2018	19:24:57.094	4.530	4.550	4.580	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.013	60.013	
18/07/2018	19:24:58.094	4.500	4.510	4.520	.010	.010	.010	6.100	6.100	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.014	60.014	
18/07/2018	19:24:59.094	4.510	4.540	4.550	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.015	
18/07/2018	19:25:00.094	4.520	4.520	4.530	.010	.010	.010	6.100	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.040	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:25:01.094	4.510	4.520	4.530	.010	.010	.010	6.100	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.015	
18/07/2018	19:25:02.094	4.490	4.500	4.520	.010	.010	.010	6.100	6.100	6.200	.000	.000	.000	1.350	1.360	1.360	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.015	
18/07/2018	19:25:03.094	4.490	4.500	4.530	.010	.010	.010	6.100	6.100	6.200	.000	.000	.000	1.360	1.370	1.370	327.670	327.670	327.670	.030	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.014	60.014	
18/07/2018	19:25:04.094	4.480	4.490	4.500	.010	.010	.010	6.100	6.100	6.200	.000	.000	.000	1.360	1.370	1.370	327.670	327.670	327.670	.030	.030	.040	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.013	60.014	
18/07/2018	19:25:05.094	4.520	4.520	4.530	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.012	60.013	
18/07/2018	19:25:06.094	4.480	4.490	4.520	.010	.010	.010	6.100	6.100	6.200	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.011	60.012	
18/07/2018	19:25:07.094	4.510	4.540	4.570	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.011	60.011	
18/07/2018	19:25:08.094	4.530	4.540	4.560	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.010	60.010	
18/07/2018	19:25:09.094	4.530	4.540	4.550	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.010	60.010	
18/07/2018	19:25:10.094	4.530	4.550	4.570	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.010	
18/07/2018	19:25:11.094	4.520	4.530	4.540	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.360	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:25:12.094	4.500	4.520	4.530	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.360	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:25:13.094	4.470	4.480	4.490	.010	.010	.010	6.100	6.100	6.200	.000	.000	.000	1.370	1.370	1.370	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:25:14.094	4.490	4.490	4.500	.010	.010	.010	6.100	6.100	6.100	.000	.000	.000	1.360	1.370	1.370	327.670	327.670	327.670	.030	.030	.040	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:25:15.094	4.480	4.490	4.490	.010	.010	.010	6.100	6.100	6.100	.000	.000	.000	1.370	1.370	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:25:16.094	4.510	4.520	4.530	.010	.010	.010	6.200	6.200	6.200	.000	.000	.000	1.360	1.370	1.370	327.670	327.670	327.670	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.009	
18/07/2018	19:25:17.094	4.520	4.620	4.700	.010	.010	.010	6.200	6.800	7.200	.000	.000	.000	1.360	1.460	1.540	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.006	60.007	60.009	
18/07/2018	19:25:18.094	4.610	4.660	4.690	.010	.010	.010	7.100	7.100	7.200	.000	.000	.000	1.520	1.530	1.540	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.005	60.006	60.006	
18/07/2018	19:25:19.094	4.660	4.660	4.660	.010	.010	.010	7.100	7.100	7.200	.000	.000	.000	1.530	1.530	1.540	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.006	60.006	60.006	
18/07/2018	19:25:20.094	3.500	3.940	4.670	.010	.010	.010	5.600	6.300	7.200	.000	.000	.000	1.540	1.620	1.700	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.008	60.009	
18/07/2018	19:25:21.094	3.510	3.770	3.930	.010	.010	.010	5.800	6.100	6.200	.000	.000	.000	1.570	1.610	1.670	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.008	60.009	
18/07/2018	19:25:22.094	3.680	3.860	4.120	.010	.010	.010	5.900	6.200	6.600	.000	.000	.000	1.580	1.600	1.640	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.008	60.008	
18/07/2018	19:25:23.094	3.530	3.800	4.010	.010	.010	.010	5.700	6.100	6.500	.000	.000	.000	1.580	1.610	1.630	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.009	60.009	
18/07/2018	19:25:24.094	3.780	3.840	3.920	.010	.010	.010	6.000	6.100	6.200	.000	.000	.000	1.570	1.580	1.590	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.009	60.009	
18/07/2018	19:25:25.094	3.440	3.700	3.890	.010	.010	.010	5.600	6.000	6.300	.000	.000	.000	1.620	1.630	1.660	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.010	
18/07/2018	19:25:26.094	3.640	3.820	4.050	.010	.010	.010	5.800	6.100	6.500	.000	.000	.000	1.590	1.600	1.610	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.009	60.009	
18/07/2018	19:25:27.094	3.490	3.690	3.840	.010	.010	.010	5.600	6.000	6.200	.000	.000	.000	1.620	1.630	1.670	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.010	60.012	
18/07/2018	19:25:28.094	3.660	3.850	3.940	.010	.010	.010	6.000	6.200	6.400	.000	.000	.000	1.580	1.610	1.630	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.012	60.013	
18/07/2018	19:25:29.094	3.760	3.830	3.900	.010	.010	.010	6.000	6.100	6.200	.000	.000	.000	1.580	1.590	1.600	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.011	60.011	
18/07/2018	19:25:30.094	3.600	3.710	3.910	.010	.010	.010	5.800	6.000	6.200	.000	.000	.000	1.600	1.620	1.660	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.010	
18/07/2018	19:25:31.094	3.580	3.720	3.900	.010	.010	.010	5.800	6.000	6.300	.000	.000	.000	1.610	1.620	1.630	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.009	60.009	
18/07/2018	19:25:32.094	3.380	3.570	3.670	.010	.010	.010	5.800	5.900	6.000	.000	.000	.000	1.600	1.650	1.730	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.009	60.010	
18/07/2018	19:25:33.094	3.620	3.820	4.080	.010	.010	.010	5.800	6.300	6.700	.000	.000	.000	1.620	1.650	1.710	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.009	60.009	
18/07/2018	19:25:34.094	3.610	3.700	3.780	.010	.010	.010	5.800	6.000	6.200	.000	.000	.000	1.610	1.630	1.640	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.010	60.010	
18/07/2018	19:25:35.094	3.460	3.600	3.790	.010	.010	.010	5.500	5.900	6.300	.000	.000	.000	1.590	1.630	1.650	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.010	60.011	
18/07/2018	19:25:36.094	3.830	3.910	4.060	.010	.010	.010	6.100	6.300	6.500	.000	.000	.000	1.600	1.620	1.650	327.670	327.670	327.670	.030	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.010	60.011	
18/07/2018	19:25:37.094	3.600	3.810	4.040	.010	.010	.010	5.900	6.200	6.500	.000	.000	.000	1.600	1.640	1.700	327.670	327.670	327.670	.030	.030	.040	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.012	
18/07/2018	19:25:38.094	3.780	3.860	3.910	.010	.010	.010	6.100	6.300	6.400	.000	.000	.000	1.600	1.620	1.650	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.011	60.011	
18/07/2018	19:25:39.094	3.570	3.730	4.040	.010	.010	.010	5.900	6.200	6.600	.000	.000	.000	1.600	1.650	1.710	327.670	327.670	327.670	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.012	60.013	
18/07/2018	19:25:40.094	3.470	3.550	3.700	.010	.010	.010	5.700	5.900	6.000	.000	.000	.000	1.620	1.650	1.700	327.670	327.670	327.670	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.013	60.014	
18/07/2018	19:25:41.094	3.320	3.570	3.820	.010	.010	.010	5.300	5.800	6.200	.000	.000	.000	1.600	1.630	1.670	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.014	60.015	
18/07/2018	19:25:42.094	3.430	3.750	4.030	.010	.010	.010	5.500	6.100	6.700	.000	.000	.000	1.590	1.620	1.650	327.670	327.670	327.670	.030	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.014	60.015	
18/07/2018	19:25:43.094	3.620	3.720	3.810	.010	.010	.010	5.900	6.000	6.200	.000	.000	.000	1.610	1.620	1.650	327.670	327.670	327.670	.030	.030	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.014	60.014	
